,topy,boty,topx,botx,height,width
8660,52,68,295,307,16,12
8661,100,125,325,344,25,19
8662,83,112,288,309,29,21
8663,85,109,203,220,24,17
8664,75,94,253,268,19,15
8665,87,109,150,166,22,16
8666,87,108,138,154,21,16
8667,143,173,321,344,30,23
8668,136,163,310,330,27,20
8669,123,154,302,326,31,24
8670,115,142,278,298,27,20
8671,117,145,326,347,28,21
8672,120,147,338,358,27,20
8673,115,137,195,211,22,16
8674,98,120,95,111,22,16
8675,103,119,89,100,16,11
8676,89,104,8,19,15,11
8677,128,141,151,160,13,9
8678,80,112,80,105,32,25
8679,37,55,49,62,18,13
8680,38,54,44,56,16,12
8681,175,212,309,337,37,28
8682,161,196,283,309,35,26
8683,129,153,276,294,24,18
8684,130,160,259,281,30,22
8685,105,128,105,123,23,18
8686,142,164,325,341,22,16
8687,135,154,336,350,19,14
8688,121,138,325,337,17,12
8689,105,118,297,307,13,10
8690,77,95,261,274,18,13
8691,74,89,96,107,15,11
8692,79,98,136,151,19,15
8693,76,89,145,155,13,10
8694,114,148,26,51,34,25
8695,91,116,340,359,25,19
8696,143,170,5,25,27,20
8697,161,183,325,342,22,17
8698,154,171,323,336,17,13
8699,146,162,328,341,16,13
8700,147,174,337,357,27,20
8701,125,148,41,58,23,17
8702,107,118,139,148,11,9
8703,104,114,154,161,10,7
8704,128,166,305,333,38,28
8705,187,228,242,273,41,31
8706,193,235,232,264,42,32
8707,95,120,63,82,25,19
8708,98,122,55,73,24,18
8709,85,110,277,297,25,20
8710,83,101,289,302,18,13
8711,85,100,298,309,15,11
8712,90,113,282,299,23,17
8713,90,105,292,303,15,11
8714,95,115,323,338,20,15
8715,146,171,26,44,25,18
8716,107,115,142,148,8,6
8717,93,127,311,337,34,26
8718,142,171,330,352,29,22
8719,132,157,320,339,25,19
8720,130,159,307,328,29,21
8721,110,148,328,356,38,28
8722,105,137,289,313,32,24
8723,93,115,282,299,22,17
8724,94,120,274,293,26,19
8725,83,107,228,245,24,17
8726,107,131,30,48,24,18
8727,107,129,22,39,22,17
8728,110,129,14,28,19,14
8729,95,116,46,62,21,16
8730,98,117,57,72,19,15
8731,96,117,62,78,21,16
8732,67,88,98,114,21,16
8733,73,91,270,284,18,14
8734,34,52,263,277,18,14
8735,17,36,162,176,19,14
8736,19,46,110,130,27,20
8737,98,124,149,169,26,20
8738,169,212,2,34,43,32
8739,105,114,296,302,9,6
8740,102,110,306,312,8,6
8741,107,120,99,108,13,9
8742,63,81,240,253,18,13
8743,56,76,231,246,20,15
8744,56,72,280,292,16,12
8745,54,70,273,285,16,12
8746,159,195,324,351,36,27
8747,141,168,314,335,27,21
8748,129,151,334,350,22,16
8749,112,132,334,349,20,15
8750,143,180,292,319,37,27
8751,150,174,230,248,24,18
8752,141,156,234,245,15,11
8753,118,140,235,251,22,16
8754,136,159,221,238,23,17
8755,147,174,207,227,27,20
8756,144,181,190,217,37,27
8757,142,174,152,176,32,24
8758,122,148,16,35,26,19
8759,107,127,52,66,20,14
8760,110,129,68,83,19,15
8761,107,129,106,122,22,16
8762,101,123,121,138,22,17
8763,90,102,203,212,12,9
8764,139,176,299,327,37,28
8765,88,107,321,336,19,15
8766,87,108,291,307,21,16
8767,78,93,286,297,15,11
8768,83,103,209,224,20,15
8769,100,123,327,345,23,18
8770,83,101,279,292,18,13
8771,109,134,57,77,25,20
8772,95,105,232,240,10,8
8773,93,105,240,249,12,9
8774,120,142,335,352,22,17
8775,120,138,328,342,18,14
8776,127,154,339,360,27,21
8777,211,237,295,314,26,19
8778,137,182,252,286,45,34
8779,199,238,193,222,39,29
8780,219,238,154,168,19,14
8781,101,130,135,157,29,22
8782,88,103,28,40,15,12
8783,90,104,22,32,14,10
8784,89,103,13,23,14,10
8785,134,160,9,28,26,19
8786,127,150,43,61,23,18
8787,130,146,54,66,16,12
8788,129,144,63,75,15,12
8789,120,134,92,103,14,11
8790,110,127,119,132,17,13
8791,106,121,129,140,15,11
8792,110,138,299,319,28,20
8793,97,119,305,321,22,16
8794,89,103,228,238,14,10
8795,137,174,178,206,37,28
8796,166,205,39,68,39,29
8797,89,106,333,346,17,13
8798,93,114,320,336,21,16
8799,90,107,308,321,17,13
8800,94,107,275,285,13,10
8801,61,77,201,213,16,12
8802,133,163,7,29,30,22
8803,124,154,9,31,30,22
8804,56,68,174,184,12,10
8805,54,66,23,31,12,8
8806,54,66,17,26,12,9
8807,54,68,150,160,14,10
8808,99,122,251,269,23,18
8809,88,99,215,224,11,9
8810,118,139,173,189,21,16
8811,127,139,60,69,12,9
8812,124,141,307,319,17,12
8813,175,221,315,350,46,35
8814,185,217,327,351,32,24
8815,112,140,10,30,28,20
8816,115,137,8,24,22,16
8817,97,116,78,93,19,15
8818,97,116,70,85,19,15
8819,55,66,181,190,11,9
8820,217,236,330,344,19,14
8821,134,171,205,232,37,27
8822,136,174,250,279,38,29
8823,135,169,272,298,34,26
8824,156,195,270,299,39,29
8825,145,185,280,310,40,30
8826,156,191,304,331,35,27
8827,131,166,299,326,35,27
8828,149,181,317,341,32,24
8829,151,190,326,355,39,29
8830,99,124,298,317,25,19
8831,95,129,158,183,34,25
8832,83,113,163,186,30,23
8833,110,134,200,219,24,19
8834,110,129,213,228,19,15
8835,105,128,220,237,23,17
8836,71,88,160,173,17,13
8837,117,146,202,224,29,22
8838,58,75,184,196,17,12
8839,49,61,155,163,12,8
8840,48,62,148,159,14,11
8841,56,66,20,28,10,8
8842,51,66,25,35,15,10
8843,115,141,5,24,26,19
8844,99,121,98,115,22,17
8845,95,115,147,162,20,15
8846,90,110,211,226,20,15
8847,90,114,185,203,24,18
8848,104,120,177,189,16,12
8849,124,136,184,194,12,10
8850,107,134,172,192,27,20
8851,132,165,8,33,33,25
8852,71,81,182,189,10,7
8853,66,78,148,157,12,9
8854,68,75,144,149,7,5
8855,144,167,35,52,23,17
8856,141,164,28,46,23,18
8857,148,166,29,42,18,13
8858,124,151,53,73,27,20
8859,123,141,72,85,18,13
8860,93,102,240,247,9,7
8861,100,109,242,248,9,6
8862,96,104,178,183,8,5
8863,98,107,173,180,9,7
8864,153,201,177,213,48,36
8865,161,202,167,198,41,31
8866,83,104,274,289,21,15
8867,88,108,255,271,20,16
8868,131,153,38,55,22,17
8869,145,168,21,38,23,17
8870,126,149,25,42,23,17
8871,160,186,264,283,26,19
8872,151,181,324,346,30,22
8873,145,173,6,27,28,21
8874,119,135,92,104,16,12
8875,112,141,292,313,29,21
8876,88,108,289,305,20,16
8877,123,159,284,310,36,26
8878,129,160,257,281,31,24
8879,127,155,247,268,28,21
8880,122,152,239,262,30,23
8881,121,149,229,250,28,21
8882,112,142,255,277,30,22
8883,93,111,327,341,18,14
8884,85,111,301,320,26,19
8885,95,112,280,292,17,12
8886,90,102,279,288,12,9
8887,88,115,257,277,27,20
8888,87,104,217,230,17,13
8889,206,235,16,37,29,21
8890,46,71,33,52,25,19
8891,26,42,56,68,16,12
8892,29,39,67,75,10,8
8893,74,95,296,312,21,16
8894,73,99,286,305,26,19
8895,131,155,3,21,24,18
8896,97,131,264,289,34,25
8897,80,110,171,194,30,23
8898,96,125,101,123,29,22
8899,66,90,295,314,24,19
8900,67,94,314,335,27,21
8901,68,85,328,341,17,13
8902,63,84,333,349,21,16
8903,49,66,277,291,17,14
8904,159,189,294,317,30,23
8905,152,186,275,300,34,25
8906,145,176,174,197,31,23
8907,143,171,83,104,28,21
8908,135,160,33,51,25,18
8909,140,161,28,43,21,15
8910,117,137,58,74,20,16
8911,94,132,283,312,38,29
8912,45,68,13,31,23,18
8913,104,139,327,353,35,26
8914,104,137,314,339,33,25
8915,94,126,309,333,32,24
8916,99,134,295,322,35,27
8917,116,139,4,22,23,18
8918,209,236,52,72,27,20
8919,112,127,45,55,15,10
8920,112,129,56,68,17,12
8921,98,116,67,80,18,13
8922,67,82,39,50,15,11
8923,112,137,218,237,25,19
8924,128,159,128,151,31,23
8925,142,169,166,187,27,21
8926,140,166,173,193,26,20
8927,133,159,196,216,26,20
8928,142,188,300,335,46,35
8929,122,142,66,81,20,15
8930,86,110,172,190,24,18
8931,78,98,186,200,20,14
8932,78,102,291,309,24,18
8933,74,94,286,301,20,15
8934,55,67,284,293,12,9
8935,41,54,277,286,13,9
8936,40,56,160,172,16,12
8937,152,176,166,185,24,19
8938,152,181,158,179,29,21
8939,135,154,142,156,19,14
8940,144,171,28,49,27,21
8941,148,173,9,27,25,18
8942,125,144,63,77,19,14
8943,103,115,149,158,12,9
8944,109,135,277,297,26,20
8945,90,105,264,276,15,12
8946,92,112,328,344,20,16
8947,105,146,208,238,41,30
8948,119,148,189,211,29,22
8949,117,142,179,198,25,19
8950,127,157,41,63,30,22
8951,77,89,283,292,12,9
8952,88,120,121,144,32,23
8953,80,107,197,218,27,21
8954,93,113,210,226,20,16
8955,93,110,218,231,17,13
8956,88,116,227,249,28,22
8957,94,121,237,257,27,20
8958,81,110,325,347,29,22
8959,114,143,298,320,29,22
8960,129,158,250,272,29,22
8961,117,147,214,236,30,22
8962,109,145,199,226,36,27
8963,88,107,330,344,19,14
8964,85,100,307,319,15,12
8965,73,86,271,281,13,10
8966,72,84,265,274,12,9
8967,72,85,259,268,13,9
8968,160,215,286,328,55,42
8969,173,212,324,354,39,30
8970,142,171,334,356,29,22
8971,129,161,326,351,32,25
8972,144,164,319,334,20,15
8973,104,126,30,46,22,16
8974,99,128,6,27,29,21
8975,80,96,36,48,16,12
8976,197,235,155,183,38,28
8977,220,237,107,119,17,12
8978,204,235,7,30,31,23
8979,93,107,212,223,14,11
8980,95,107,188,197,12,9
8981,95,107,180,190,12,10
8982,100,114,119,130,14,11
8983,120,156,182,209,36,27
8984,128,159,157,181,31,24
8985,127,161,250,275,34,25
8986,132,171,274,304,39,30
8987,107,133,14,33,26,19
8988,95,118,28,45,23,17
8989,78,112,300,325,34,25
8990,80,107,18,38,27,20
8991,88,109,14,29,21,15
8992,60,89,11,32,29,21
8993,50,66,10,22,16,12
8994,48,70,20,37,22,17
8995,111,129,77,91,18,14
8996,111,127,72,84,16,12
8997,98,108,158,165,10,7
8998,98,107,173,180,9,7
8999,100,126,316,336,26,20
9000,93,117,313,330,24,17
9001,51,73,14,30,22,16
9002,45,74,-1,21,29,22
9003,141,161,58,73,20,15
9004,125,144,49,63,19,14
9005,139,159,3,18,20,15
9006,146,164,18,32,18,14
9007,147,161,26,36,14,10
9008,132,146,37,48,14,11
9009,141,161,42,57,20,15
9010,114,138,315,333,24,18
9011,127,161,320,346,34,26
9012,81,113,278,302,32,24
9013,88,115,291,310,27,19
9014,78,98,269,283,20,14
9015,78,94,260,272,16,12
9016,74,91,254,266,17,12
9017,93,118,49,68,25,19
9018,115,139,15,33,24,18
9019,120,140,8,24,20,16
9020,115,141,-1,18,26,19
9021,111,130,0,14,19,14
9022,83,100,5,18,17,13
9023,77,100,100,117,23,17
9024,81,100,63,77,19,14
9025,76,98,45,62,22,17
9026,71,96,-1,18,25,19
9027,52,71,12,27,19,15
9028,45,58,7,17,13,10
9029,144,176,48,72,32,24
9030,150,172,4,21,22,17
9031,122,149,57,77,27,20
9032,149,182,312,337,33,25
9033,88,117,47,69,29,22
9034,49,66,49,62,17,13
9035,80,112,287,311,32,24
9036,48,62,57,68,14,11
9037,161,208,76,111,47,35
9038,131,160,104,126,29,22
9039,124,159,92,118,35,26
9040,127,168,122,154,41,32
9041,63,91,276,297,28,21
9042,55,68,288,297,13,9
9043,55,66,282,290,11,8
9044,37,54,222,234,17,12
9045,39,49,218,225,10,7
9046,27,41,206,217,14,11
9047,138,186,25,61,48,36
9048,151,187,10,37,36,27
9049,91,123,9,33,32,24
9050,76,104,20,41,28,21
9051,85,123,299,328,38,29
9052,80,117,281,308,37,27
9053,74,108,242,267,34,25
9054,73,99,235,255,26,20
9055,48,67,292,306,19,14
9056,107,142,201,227,35,26
9057,158,198,41,71,40,30
9058,157,192,21,47,35,26
9059,143,168,6,24,25,18
9060,117,144,47,67,27,20
9061,117,145,35,56,28,21
9062,132,154,39,55,22,16
9063,127,145,50,64,18,14
9064,123,141,55,69,18,14
9065,81,95,69,79,14,10
9066,80,95,55,66,15,11
9067,63,80,75,88,17,13
9068,62,77,222,233,15,11
9069,62,71,207,213,9,6
9070,96,119,56,73,23,17
9071,105,130,33,52,25,19
9072,104,122,23,36,18,13
9073,111,133,12,28,22,16
9074,95,117,305,322,22,17
9075,95,117,294,310,22,16
9076,77,103,281,300,26,19
9077,85,115,261,283,30,22
9078,156,194,207,235,38,28
9079,173,197,221,239,24,18
9080,198,234,172,200,36,28
9081,195,235,222,251,40,29
9082,100,129,313,336,29,23
9083,83,110,329,349,27,20
9084,176,230,29,70,54,41
9085,139,168,232,254,29,22
9086,130,161,147,171,31,24
9087,134,166,73,98,32,25
9088,126,149,55,73,23,18
9089,120,150,43,65,30,22
9090,139,167,309,330,28,21
9091,129,153,338,356,24,18
9092,125,144,323,336,19,13
9093,123,139,296,308,16,12
9094,100,117,100,113,17,13
9095,102,127,48,67,25,19
9096,99,131,29,53,32,24
9097,117,161,328,361,44,33
9098,73,95,259,276,22,17
9099,157,199,314,345,42,31
9100,122,139,8,21,17,13
9101,119,132,23,33,13,10
9102,129,148,51,66,19,15
9103,112,126,50,61,14,11
9104,117,136,328,342,19,14
9105,104,115,295,304,11,9
9106,177,222,104,138,45,34
9107,176,216,85,115,40,30
9108,91,116,333,352,25,19
9109,136,173,29,57,37,28
9110,102,123,30,46,21,16
9111,160,210,253,290,50,37
9112,205,234,262,284,29,22
9113,203,234,305,329,31,24
9114,108,136,308,329,28,21
9115,109,139,319,341,30,22
9116,110,132,337,354,22,17
9117,89,115,291,310,26,19
9118,90,112,282,299,22,17
9119,93,114,279,295,21,16
9120,86,112,258,277,26,19
9121,36,61,238,257,25,19
9122,171,206,284,311,35,27
9123,177,217,104,134,40,30
9124,186,234,84,120,48,36
9125,97,135,326,355,38,29
9126,108,144,308,335,36,27
9127,107,140,297,322,33,25
9128,80,106,293,312,26,19
9129,74,100,272,292,26,20
9130,53,70,188,201,17,13
9131,46,64,179,193,18,14
9132,41,54,174,184,13,10
9133,112,128,64,76,16,12
9134,99,109,173,181,10,8
9135,101,107,170,174,6,4
9136,100,109,165,171,9,6
9137,101,110,160,167,9,7
9138,101,108,157,162,7,5
9139,136,175,8,37,39,29
9140,78,89,273,282,11,9
9141,153,188,293,320,35,27
9142,144,166,304,320,22,16
9143,120,144,29,48,24,19
9144,127,149,11,28,22,17
9145,116,142,0,19,26,19
9146,104,115,293,301,11,8
9147,104,115,300,308,11,8
9148,108,129,105,121,21,16
9149,146,189,138,169,43,31
9150,146,178,2,27,32,25
9151,183,230,181,216,47,35
9152,159,195,186,212,36,26
9153,147,169,183,199,22,16
9154,149,168,204,218,19,14
9155,154,205,204,242,51,38
9156,132,164,275,299,32,24
9157,124,158,300,325,34,25
9158,111,138,319,339,27,20
9159,106,129,304,321,23,17
9160,105,132,287,308,27,21
9161,90,108,276,290,18,14
9162,92,103,268,276,11,8
9163,169,195,7,26,26,19
9164,100,128,25,45,28,20
9165,78,89,119,127,11,8
9166,51,68,188,201,17,13
9167,136,189,225,265,53,40
9168,174,216,54,85,42,31
9169,181,227,40,75,46,35
9170,112,137,298,316,25,18
9171,115,139,311,329,24,18
9172,116,144,328,349,28,21
9173,120,145,336,355,25,19
9174,91,108,273,286,17,13
9175,87,105,235,248,18,13
9176,88,107,225,239,19,14
9177,161,209,9,44,48,35
9178,163,209,186,220,46,34
9179,217,238,162,178,21,16
9180,219,236,149,162,17,13
9181,210,232,135,151,22,16
9182,203,228,117,136,25,19
9183,210,237,84,104,27,20
9184,126,161,271,297,35,26
9185,117,146,316,337,29,21
9186,117,143,332,351,26,19
9187,187,228,318,349,41,31
9188,198,232,307,332,34,25
9189,115,141,177,196,26,19
9190,120,138,215,229,18,14
9191,97,112,69,80,15,11
9192,129,160,275,298,31,23
9193,120,172,234,273,52,39
9194,90,107,296,309,17,13
9195,87,105,288,302,18,14
9196,107,127,69,84,20,15
9197,107,129,62,78,22,16
9198,112,128,59,71,16,12
9199,106,124,28,42,18,14
9200,102,124,32,49,22,17
9201,103,120,46,58,17,12
9202,98,111,55,65,13,10
9203,141,184,272,305,43,33
9204,151,191,293,323,40,30
9205,139,178,332,361,39,29
9206,78,95,264,277,17,13
9207,71,83,261,270,12,9
9208,82,100,171,185,18,14
9209,83,102,163,177,19,14
9210,79,100,138,154,21,16
9211,58,66,204,209,8,5
9212,58,69,218,227,11,9
9213,98,137,94,123,39,29
9214,32,46,210,221,14,11
9215,31,44,203,213,13,10
9216,98,130,307,331,32,24
9217,144,187,216,248,43,32
9218,135,187,197,235,52,38
9219,146,193,217,252,47,35
9220,98,129,333,357,31,24
9221,63,85,229,245,22,16
9222,212,237,81,100,25,19
9223,149,172,138,156,23,18
9224,137,153,150,162,16,12
9225,136,148,147,156,12,9
9226,122,141,271,285,19,14
9227,217,239,163,179,22,16
9228,109,138,320,342,29,22
9229,109,134,311,330,25,19
9230,59,85,260,279,26,19
9231,68,90,299,316,22,17
9232,68,90,320,337,22,17
9233,59,76,291,304,17,13
9234,49,63,282,292,14,10
9235,24,35,203,211,11,8
9236,120,129,77,85,9,8
9237,97,120,243,260,23,17
9238,145,189,287,320,44,33
9239,193,232,269,298,39,29
9240,99,123,18,36,24,18
9241,86,105,300,315,19,15
9242,189,234,317,352,45,35
9243,154,195,238,269,41,31
9244,142,161,244,258,19,14
9245,126,168,253,285,42,32
9246,132,172,268,299,40,31
9247,100,120,269,285,20,16
9248,116,142,243,262,26,19
9249,118,156,230,258,38,28
9250,120,154,219,245,34,26
9251,120,147,208,228,27,20
9252,111,140,198,220,29,22
9253,110,134,177,195,24,18
9254,99,117,250,263,18,13
9255,70,93,289,307,23,18
9256,50,69,274,288,19,14
9257,146,171,241,260,25,19
9258,146,171,234,252,25,18
9259,133,158,187,205,25,18
9260,121,152,113,136,31,23
9261,132,153,101,117,21,16
9262,130,150,94,108,20,14
9263,110,129,89,103,19,14
9264,130,158,56,77,28,21
9265,126,144,53,67,18,14
9266,123,143,35,50,20,15
9267,127,149,27,44,22,17
9268,124,150,14,33,26,19
9269,142,168,333,353,26,20
9270,133,154,327,343,21,16
9271,97,111,124,135,14,11
9272,98,112,120,130,14,10
9273,93,108,142,153,15,11
9274,71,95,301,318,24,17
9275,80,102,318,335,22,17
9276,83,101,332,345,18,13
9277,54,70,23,35,16,12
9278,45,58,266,276,13,10
9279,96,129,314,339,33,25
9280,98,127,331,352,29,21
9281,84,98,333,344,14,11
9282,100,140,314,345,40,31
9283,127,174,328,364,47,36
9284,53,76,12,30,23,18
9285,206,239,82,107,33,25
9286,103,127,62,80,24,18
9287,117,133,47,60,16,13
9288,119,129,333,341,10,8
9289,114,124,326,333,10,7
9290,85,117,331,356,32,25
9291,90,133,311,343,43,32
9292,76,113,302,330,37,28
9293,66,98,279,303,32,24
9294,51,72,9,25,21,16
9295,51,72,2,18,21,16
9296,106,142,227,253,36,26
9297,98,134,218,245,36,27
9298,40,63,10,27,23,17
9299,44,61,28,41,17,13
9300,40,58,32,45,18,13
9301,40,57,39,51,17,12
9302,27,47,59,74,20,15
9303,144,171,10,30,27,20
9304,129,153,47,65,24,18
9305,115,132,106,120,17,14
9306,107,124,119,132,17,13
9307,178,215,304,331,37,27
9308,184,222,320,349,38,29
9309,217,239,301,318,22,17
9310,144,172,315,336,28,21
9311,139,164,305,324,25,19
9312,118,131,298,308,13,10
9313,107,120,297,307,13,10
9314,102,112,290,297,10,7
9315,105,117,281,289,12,8
9316,95,111,128,140,16,12
9317,117,151,332,357,34,25
9318,95,112,262,275,17,13
9319,90,101,198,207,11,9
9320,132,169,305,334,37,29
9321,143,173,323,346,30,23
9322,154,197,323,355,43,32
9323,141,176,330,357,35,27
9324,90,109,289,303,19,14
9325,88,108,79,94,20,15
9326,84,111,67,87,27,20
9327,87,105,59,72,18,13
9328,69,87,263,277,18,14
9329,106,124,57,71,18,14
9330,100,124,71,88,24,17
9331,97,115,104,118,18,14
9332,98,120,112,128,22,16
9333,105,137,84,108,32,24
9334,162,194,328,352,32,24
9335,144,162,337,350,18,13
9336,139,186,300,336,47,36
9337,127,151,280,299,24,19
9338,96,104,148,154,8,6
9339,137,156,10,25,19,15
9340,129,149,5,20,20,15
9341,124,143,19,33,19,14
9342,168,206,142,170,38,28
9343,92,114,284,301,22,17
9344,53,72,60,75,19,15
9345,66,90,22,40,24,18
9346,162,209,89,124,47,35
9347,134,181,97,133,47,36
9348,138,184,56,91,46,35
9349,152,205,179,219,53,40
9350,183,232,96,133,49,37
9351,107,127,72,86,20,14
9352,115,133,29,42,18,13
9353,90,115,268,286,25,18
9354,90,111,281,297,21,16
9355,84,107,42,59,23,17
9356,64,81,253,266,17,13
9357,123,154,176,199,31,23
9358,87,106,286,300,19,14
9359,88,105,276,289,17,13
9360,102,135,45,69,33,24
9361,101,132,317,340,31,23
9362,87,112,289,308,25,19
9363,70,93,308,326,23,18
9364,49,67,277,291,18,14
9365,160,199,214,243,39,29
9366,124,148,100,118,24,18
9367,127,151,154,173,24,19
9368,126,152,61,81,26,20
9369,165,201,296,323,36,27
9370,107,131,143,161,24,18
9371,110,134,173,191,24,18
9372,147,186,331,360,39,29
9373,145,182,303,331,37,28
9374,141,175,281,306,34,25
9375,98,115,64,77,17,13
9376,98,119,87,103,21,16
9377,146,178,21,45,32,24
9378,212,239,74,94,27,20
9379,181,225,41,73,44,32
9380,107,133,306,325,26,19
9381,198,238,18,48,40,30
9382,90,114,317,335,24,18
9383,66,88,324,341,22,17
9384,173,219,27,62,46,35
9385,41,61,135,150,20,15
9386,149,163,32,42,14,10
9387,107,129,41,57,22,16
9388,109,132,108,125,23,17
9389,147,185,78,106,38,28
9390,144,177,162,187,33,25
9391,189,239,76,113,50,37
9392,170,213,149,182,43,33
9393,145,180,1,27,35,26
9394,144,179,24,50,35,26
9395,181,236,164,205,55,41
9396,132,161,298,320,29,22
9397,112,141,277,298,29,21
9398,127,170,216,248,43,32
9399,117,154,253,281,37,28
9400,94,132,319,347,38,28
9401,192,238,283,318,46,35
9402,191,238,207,242,47,35
9403,49,64,202,213,15,11
9404,51,66,210,222,15,12
9405,48,64,235,248,16,13
9406,83,111,308,329,28,21
9407,80,107,284,304,27,20
9408,52,68,292,304,16,12
9409,53,68,281,293,15,12
9410,83,104,181,197,21,16
9411,93,115,168,185,22,17
9412,95,117,155,172,22,17
9413,159,205,120,154,46,34
9414,159,197,77,106,38,29
9415,108,135,211,231,27,20
9416,116,144,141,162,28,21
9417,120,149,87,108,29,21
9418,185,228,0,33,43,33
9419,110,134,54,72,24,18
9420,107,131,68,86,24,18
9421,104,126,20,36,22,16
9422,83,112,263,285,29,22
9423,93,124,8,32,31,24
9424,59,76,212,225,17,13
9425,58,78,55,69,20,14
9426,115,139,89,107,24,18
9427,130,152,294,311,22,17
9428,111,129,294,308,18,14
9429,97,112,135,147,15,12
9430,95,111,128,139,16,11
9431,129,156,16,36,27,20
9432,107,132,51,70,25,19
9433,103,124,110,126,21,16
9434,130,151,238,254,21,16
9435,111,129,203,216,18,13
9436,168,204,335,361,36,26
9437,134,162,97,119,28,22
9438,120,146,55,75,26,20
9439,100,118,110,124,18,14
9440,152,178,337,356,26,19
9441,122,144,323,340,22,17
9442,132,156,60,77,24,17
9443,132,155,48,66,23,18
9444,131,154,39,56,23,17
9445,81,115,282,308,34,26
9446,39,58,42,56,19,14
9447,137,174,114,142,37,28
9448,119,143,59,77,24,18
9449,103,126,252,269,23,17
9450,86,107,270,286,21,16
9451,73,88,338,349,15,11
9452,163,202,154,184,39,30
9453,206,239,39,64,33,25
9454,90,107,222,235,17,13
9455,88,109,256,271,21,15
9456,139,164,25,43,25,18
9457,145,173,308,329,28,21
9458,149,172,292,310,23,18
9459,114,130,316,328,16,12
9460,204,239,228,255,35,27
9461,90,111,322,338,21,16
9462,128,154,97,116,26,19
9463,122,147,113,132,25,19
9464,104,120,108,121,16,13
9465,108,128,62,77,20,15
9466,111,131,73,88,20,15
9467,143,173,323,345,30,22
9468,199,235,55,82,36,27
9469,166,214,86,122,48,36
9470,120,147,280,301,27,21
9471,113,143,332,354,30,22
9472,90,111,337,353,21,16
9473,88,109,263,279,21,16
9474,149,178,203,225,29,22
9475,146,171,234,253,25,19
9476,153,183,333,356,30,23
9477,123,145,330,347,22,17
9478,107,130,38,55,23,17
9479,92,127,314,340,35,26
9480,88,113,238,257,25,19
9481,94,127,187,212,33,25
9482,57,76,287,301,19,14
9483,45,63,275,289,18,14
9484,93,131,326,355,38,29
9485,70,98,267,288,28,21
9486,61,83,245,261,22,16
9487,39,60,178,193,21,15
9488,99,123,29,47,24,18
9489,123,154,322,344,31,22
9490,91,117,337,356,26,19
9491,112,143,301,324,31,23
9492,59,78,289,303,19,14
9493,60,78,307,321,18,14
9494,36,51,164,174,15,10
9495,56,75,19,34,19,15
9496,125,150,0,19,25,19
9497,115,132,44,56,17,12
9498,111,129,65,78,18,13
9499,114,132,55,69,18,14
9500,88,112,76,94,24,18
9501,194,238,101,134,44,33
9502,190,237,287,322,47,35
9503,112,139,20,40,27,20
9504,111,139,2,23,28,21
9505,177,219,2,34,42,32
9506,159,198,149,178,39,29
9507,116,138,39,55,22,16
9508,115,141,1,20,26,19
9509,112,132,199,213,20,14
9510,149,178,269,291,29,22
9511,108,124,94,106,16,12
9512,105,123,104,117,18,13
9513,98,123,109,128,25,19
9514,100,121,97,113,21,16
9515,95,115,77,91,20,14
9516,136,169,318,343,33,25
9517,121,148,308,328,27,20
9518,145,181,293,320,36,27
9519,144,176,273,297,32,24
9520,137,167,256,278,30,22
9521,137,167,240,263,30,23
9522,68,96,328,348,28,20
9523,61,88,302,322,27,20
9524,54,76,15,32,22,17
9525,52,76,3,21,24,18
9526,88,109,273,288,21,15
9527,76,92,97,108,16,11
9528,83,101,50,64,18,14
9529,76,93,111,124,17,13
9530,85,105,336,350,20,14
9531,107,132,86,105,25,19
9532,90,110,57,72,20,15
9533,115,142,285,305,27,20
9534,146,179,304,328,33,24
9535,132,180,305,340,48,35
9536,39,53,189,199,14,10
9537,115,134,42,56,19,14
9538,117,143,0,20,26,20
9539,49,62,56,65,13,9
9540,68,87,234,248,19,14
9541,68,88,219,234,20,15
9542,157,197,225,255,40,30
9543,110,136,327,347,26,20
9544,110,137,294,314,27,20
9545,168,213,152,186,45,34
9546,180,220,77,107,40,30
9547,162,200,37,65,38,28
9548,88,106,216,230,18,14
9549,89,103,185,196,14,11
9550,125,154,59,81,29,22
9551,95,129,145,171,34,26
9552,87,117,120,143,30,23
9553,107,141,0,25,34,25
9554,67,88,243,259,21,16
9555,61,82,208,224,21,16
9556,78,102,260,278,24,18
9557,79,102,315,333,23,18
9558,98,125,28,48,27,20
9559,80,98,168,181,18,13
9560,128,149,52,68,21,16
9561,142,167,-1,18,25,19
9562,150,175,320,339,25,19
9563,144,166,134,151,22,17
9564,116,136,118,133,20,15
9565,59,80,315,330,21,15
9566,140,181,135,165,41,30
9567,127,144,48,61,17,13
9568,134,150,61,73,16,12
9569,122,134,257,267,12,10
9570,112,122,260,267,10,7
9571,168,195,49,69,27,20
9572,175,201,15,35,26,20
9573,115,141,173,192,26,19
9574,117,144,2,23,27,21
9575,77,95,265,278,18,13
9576,105,141,247,274,36,27
9577,111,147,326,353,36,27
9578,88,123,294,321,35,27
9579,57,85,223,243,28,20
9580,112,137,306,324,25,18
9581,107,128,283,299,21,16
9582,101,125,225,243,24,18
9583,116,142,147,167,26,20
9584,120,144,-1,17,24,18
9585,164,188,6,23,24,17
9586,143,159,4,15,16,11
9587,73,86,62,72,13,10
9588,79,98,71,84,19,13
9589,64,78,233,243,14,10
9590,95,115,55,69,20,14
